Temps,Temps Lisible,Latitude,Longitude,Vitesse,AccelerationX,AccelerationY,AccelerationZ,WiFi SSID,Signal WiFi,Upload Total KB,Download Total KB,Upload Vitesse KB/s,Download Vitesse KB/s,Upload Vitesse Moyenne KB/s,Download Vitesse Moyenne KB/s,Antenne 4G
1743089313567,2025-03-27 16:28:33,49.24749403,4.05114518,4.896000051498413,-1.5553347,4.0564327,6.1441703,Non connecté,-100,525468,8564334,0,0,2,72,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089316590,2025-03-27 16:28:36,49.24751868,4.05115624,4.932000017166138,1.8885353,6.7833533,7.9217386,Non connecté,-100,525469,8564334,0,0,2,71,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089319607,2025-03-27 16:28:39,49.24756248,4.05117014,4.824000120162964,-0.28145576,5.5097733,10.872687,Non connecté,-100,525470,8564335,0,0,2,71,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089322627,2025-03-27 16:28:42,49.24758291,4.05115641,4.752000188827515,-1.6881363,2.9910283,5.103891,Non connecté,-100,525471,8564336,0,0,2,71,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089325638,2025-03-27 16:28:45,49.24758735,4.05109153,5.003999948501587,0.6939186,3.3227334,9.916156,Non connecté,-100,525472,8564339,0,0,2,71,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089328660,2025-03-27 16:28:48,49.24758882,4.05105047,5.1840002059936525,-0.18454644,5.035695,11.430513,Non connecté,-100,525473,8564339,0,0,2,70,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089331703,2025-03-27 16:28:51,49.24759461,4.05097339,4.715999794006348,-1.2918252,3.7597225,4.304389,Non connecté,-100,525473,8564340,0,0,2,70,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089334726,2025-03-27 16:28:54,49.24758883,4.05093678,4.896000051498413,-1.9597218,4.34746,5.526523,Non connecté,-100,525474,8564341,0,0,2,70,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089337773,2025-03-27 16:28:57,49.24757493,4.05086541,4.824000120162964,-1.4533406,5.042874,12.268301,Non connecté,-100,525475,8564341,0,0,2,70,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089340792,2025-03-27 16:29:00,49.24757544,4.05083136,4.643999862670898,-1.1901301,4.4778686,9.440882,Non connecté,-100,525476,8564342,0,0,2,69,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089343835,2025-03-27 16:29:03,49.24755072,4.05077261,4.824000120162964,-0.28743783,1.390529,4.981857,Non connecté,-100,525476,8564343,0,0,2,69,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089346858,2025-03-27 16:29:06,49.24754484,4.05073767,5.220000171661377,0.42592242,2.6668007,8.187641,Non connecté,-100,525477,8564344,0,0,2,69,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089349872,2025-03-27 16:29:09,49.24752703,4.05067993,4.967999982833862,0.11934203,2.062314,10.780264,Non connecté,-100,525478,8564344,0,0,2,69,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089352912,2025-03-27 16:29:12,49.24752703,4.05067993,4.967999982833862,0.11934203,2.062314,10.780264,Non connecté,-100,525483,8564386,1,13,2,68,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089355946,2025-03-27 16:29:15,49.24752703,4.05067993,4.967999982833862,0.11934203,2.062314,10.780264,Non connecté,-100,525489,8564464,2,25,2,68,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089358968,2025-03-27 16:29:18,49.24752703,4.05067993,4.967999982833862,0.11934203,2.062314,10.780264,Non connecté,-100,525492,8564507,1,14,2,68,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089361997,2025-03-27 16:29:21,49.24730787,4.05041982,4.896000051498413,1.1596217,2.001297,10.253843,Non connecté,-100,525493,8564508,0,0,2,68,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089365006,2025-03-27 16:29:25,49.24728444,4.05038562,3.0600000858306884,-2.9748766,3.8697925,10.536197,Non connecté,-100,525494,8564508,0,0,2,68,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089368021,2025-03-27 16:29:28,49.24729689,4.05038689,1.5839999914169312,-0.92931247,3.3729825,5.6473603,Non connecté,-100,525495,8564509,0,0,2,67,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089371036,2025-03-27 16:29:31,49.24727679,4.05038377,4.247999811172486,-0.15104693,2.2561326,6.201598,Non connecté,-100,525496,8564510,0,0,2,67,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089374090,2025-03-27 16:29:34,49.24726251,4.05037735,3.888000154495239,1.5032908,2.3027928,7.817651,Non connecté,-100,525496,8564511,0,0,2,67,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089377110,2025-03-27 16:29:37,49.24723794,4.05034157,3.815999794006348,0.86530447,1.5296118,13.814961,Non connecté,-100,525497,8564511,0,0,2,67,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089380151,2025-03-27 16:29:40,49.24722277,4.05032193,4.067999982833863,-1.4847465,5.825626,10.852348,Non connecté,-100,525498,8564512,0,0,2,67,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089383169,2025-03-27 16:29:43,49.24719375,4.05027415,3.779999828338623,0.2632105,4.8382874,8.369495,Non connecté,-100,525499,8564513,0,0,2,66,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089386218,2025-03-27 16:29:46,49.24717927,4.05024968,3.779999828338623,-0.15702899,2.3255246,5.750252,Non connecté,-100,525499,8564514,0,0,2,66,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089389239,2025-03-27 16:29:49,49.2471448,4.05019688,4.320000171661377,-0.10917253,2.3781667,6.6146593,Non connecté,-100,525504,8564519,1,1,2,66,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089392286,2025-03-27 16:29:52,49.24712927,4.05017205,3.9600000858306887,-2.423032,6.7725854,10.472787,Non connecté,-100,525506,8564521,0,0,2,66,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089395303,2025-03-27 16:29:55,49.24709997,4.05011058,3.9600000858306887,-0.9771689,6.9891357,12.11875,Non connecté,-100,525507,8564522,0,0,2,65,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089398345,2025-03-27 16:29:58,49.24708797,4.05007652,4.139999914169311,-0.103190474,4.7638106,7.301698,Non connecté,-100,525508,8564523,0,0,2,65,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089401366,2025-03-27 16:30:01,49.24705734,4.05001859,4.067999982833863,-0.017048862,4.212265,6.109474,Non connecté,-100,525509,8564524,0,0,2,65,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089404386,2025-03-27 16:30:04,49.24704275,4.04998936,4.067999982833863,4.686044,3.7226338,11.150254,Non connecté,-100,525509,8564524,0,0,2,65,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089407422,2025-03-27 16:30:07,49.24701707,4.04992704,4.139999914169311,-1.4967105,6.3140607,11.606386,Non connecté,-100,525510,8564525,0,0,2,65,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089410444,2025-03-27 16:30:10,49.24700321,4.04989875,4.211999845504761,-1.233201,2.9012976,5.1924253,Non connecté,-100,525511,8564526,0,0,2,64,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089413484,2025-03-27 16:30:13,49.24696954,4.04984114,4.211999845504761,-1.9597218,3.799204,6.24108,Non connecté,-100,525512,8564527,0,0,2,64,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089416501,2025-03-27 16:30:16,49.24695058,4.04980957,4.247999811172486,1.6887345,7.936095,10.896615,Non connecté,-100,525513,8564527,0,0,2,64,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089419544,2025-03-27 16:30:19,49.24691648,4.04973657,4.464000034332275,-0.78783685,3.6867416,5.4224353,Non connecté,-100,525513,8564528,0,0,2,64,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089422559,2025-03-27 16:30:22,49.24690208,4.04969854,4.284000205993652,-1.9669002,1.1727822,10.827224,Non connecté,-100,525514,8564529,0,0,2,64,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089425574,2025-03-27 16:30:25,49.24690208,4.04969854,4.284000205993652,-1.0968101,3.7393837,10.994721,Non connecté,-100,525518,8564570,1,13,2,63,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089428618,2025-03-27 16:30:28,49.24684961,4.04956096,3.492000102996826,-0.021834506,1.9809581,5.347061,Non connecté,-100,525520,8564572,0,0,2,63,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089431638,2025-03-27 16:30:31,49.24684961,4.04956096,3.492000102996826,6.1322064,0.95742816,14.368003,Non connecté,-100,525522,8564573,0,0,2,63,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089434676,2025-03-27 16:30:34,49.24681314,4.04939789,4.211999845504761,0.32303107,5.123033,14.685052,Non connecté,-100,525522,8564574,0,0,2,63,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089437697,2025-03-27 16:30:37,49.24680278,4.04935999,4.788000154495239,-0.10797612,2.3279173,5.816354,Non connecté,-100,525523,8564575,0,0,2,63,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089440718,2025-03-27 16:30:40,49.24678022,4.04929679,5.039999914169312,-0.119940236,1.8586249,8.668898,Non connecté,-100,525524,8564576,0,0,2,62,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089443752,2025-03-27 16:30:43,49.24676791,4.04926513,4.932000017166138,-2.690131,5.394918,12.8010025,Non connecté,-100,525525,8564576,0,0,2,62,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089446770,2025-03-27 16:30:46,49.24674857,4.04920194,4.715999794006348,1.1560324,1.8203398,8.873484,Non connecté,-100,525526,8564577,0,0,2,62,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089449812,2025-03-27 16:30:49,49.24673755,4.04917165,5.507999897003174,0.03798606,2.7972097,7.9827557,Non connecté,-100,525526,8564578,0,0,2,62,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089452833,2025-03-27 16:30:52,49.24672416,4.04909996,5.111999845504761,6.308079,5.819644,14.181362,Non connecté,-100,525527,8564579,0,0,2,62,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089455891,2025-03-27 16:30:55,49.24671662,4.04906485,5.147999811172485,1.5056837,5.8076797,9.904192,Non connecté,-100,525528,8564579,0,0,2,62,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089458913,2025-03-27 16:30:58,49.24671222,4.04898655,5.220000171661377,0.6053841,6.0233326,9.852746,Non connecté,-100,525529,8564580,0,0,2,61,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089461933,2025-03-27 16:31:01,49.24670767,4.04895162,5.0759998798370365,-0.43010986,2.603391,6.2195444,Non connecté,-100,525530,8564581,0,0,2,61,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089464972,2025-03-27 16:31:04,49.24669265,4.04887511,5.147999811172485,0.85094756,4.0360937,8.4197445,Non connecté,-100,525530,8564582,0,0,2,61,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089468005,2025-03-27 16:31:08,49.24668429,4.04879964,4.967999982833862,1.5032908,5.7837515,10.617552,Non connecté,-100,525531,8564582,0,0,2,61,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089471031,2025-03-27 16:31:11,49.24667692,4.04876257,5.256000137329102,-0.61794645,7.4105716,11.801401,Non connecté,-100,525532,8564583,0,0,2,61,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089474044,2025-03-27 16:31:14,49.24666819,4.04868594,5.111999845504761,-0.8249256,3.5668013,4.4862432,Non connecté,-100,525533,8564584,0,0,2,60,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089477059,2025-03-27 16:31:17,49.24665796,4.0486512,5.328000068664551,-0.4636094,2.0718853,7.9947195,Non connecté,-100,525534,8564585,0,0,2,60,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089480086,2025-03-27 16:31:20,49.24664141,4.04858052,5.0759998798370365,-1.0166506,1.236192,12.828521,Non connecté,-100,525542,8564585,2,0,2,60,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089483113,2025-03-27 16:31:23,49.2466343,4.04853618,5.328000068664551,-1.361217,5.5648084,9.039784,Non connecté,-100,525547,8564586,1,0,2,60,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089486134,2025-03-27 16:31:26,49.24660024,4.04846236,5.364000034332276,-0.14027923,3.1432717,5.428417,Non connecté,-100,525549,8564587,0,0,2,60,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089489175,2025-03-27 16:31:29,49.24659439,4.04842749,4.896000051498413,-0.10199407,4.8035913,7.280163,Non connecté,-100,525550,8564588,0,0,2,60,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089492196,2025-03-27 16:31:32,49.246655,4.04837346,5.147999811172485,-0.42053857,3.2330024,5.0883374,Non connecté,-100,525551,8564588,0,0,2,59,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089495230,2025-03-27 16:31:35,49.24667816,4.04835225,4.860000085830689,0.8665009,5.691628,10.895419,Non connecté,-100,525552,8564589,0,0,2,59,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089498255,2025-03-27 16:31:38,49.24668932,4.04828177,5.147999811172485,-1.7946169,2.4990041,5.3386865,Non connecté,-100,525554,8564590,0,0,2,59,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089501299,2025-03-27 16:31:41,49.24667288,4.048252,4.788000154495239,-0.40498522,1.5451652,7.4416785,Non connecté,-100,525554,8564591,0,0,2,59,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089504320,2025-03-27 16:31:44,49.24665385,4.04818138,4.932000017166138,0.8222337,6.591927,12.282658,Non connecté,-100,525556,8564591,0,0,2,59,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089507368,2025-03-27 16:31:47,49.2466441,4.04814466,5.039999914169312,-1.1793624,5.482256,8.509476,Non connecté,-100,525557,8564592,0,0,2,58,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089510388,2025-03-27 16:31:50,49.24662974,4.04807359,5.003999948501587,0.090628155,2.5962126,4.814359,Non connecté,-100,525558,8564593,0,0,2,58,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089513420,2025-03-27 16:31:53,49.24661754,4.04804204,5.003999948501587,-0.74476606,2.108974,5.6892347,Non connecté,-100,525559,8564594,0,0,2,58,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089516438,2025-03-27 16:31:56,49.24660701,4.04797257,5.111999845504761,-0.8536395,3.4028928,9.877871,Non connecté,-100,525560,8564594,0,0,2,58,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089519461,2025-03-27 16:31:59,49.24659313,4.04794689,4.896000051498413,-1.8077775,7.176075,10.265807,Non connecté,-100,525562,8564596,0,0,2,58,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089522502,2025-03-27 16:32:02,49.24655228,4.04789327,5.003999948501587,-1.1757733,5.197211,9.893424,Non connecté,-100,525563,8564597,0,0,2,58,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089525521,2025-03-27 16:32:05,49.24653906,4.04785897,5.003999948501587,-0.03619144,3.5536408,5.313562,Non connecté,-100,525564,8564598,0,0,2,57,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089528565,2025-03-27 16:32:08,49.24652194,4.04779606,4.967999982833862,-0.40618163,4.607081,8.5118685,Non connecté,-100,525565,8564599,0,0,2,57,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089531584,2025-03-27 16:32:11,49.24651285,4.04776428,5.003999948501587,-1.0776675,7.496713,11.005488,Non connecté,-100,525567,8564600,0,0,2,57,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089534635,2025-03-27 16:32:14,49.24648472,4.04770347,4.896000051498413,-0.8859426,5.1385865,9.1669035,Non connecté,-100,525568,8564601,0,0,2,57,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089537655,2025-03-27 16:32:17,49.24647115,4.04767637,4.967999982833862,-0.58683974,2.5806592,5.2441697,Non connecté,-100,525569,8564602,0,0,2,57,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089540702,2025-03-27 16:32:20,49.24645714,4.04761201,4.932000017166138,3.906881,3.528516,11.400603,Non connecté,-100,525570,8564603,0,0,2,57,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089543728,2025-03-27 16:32:23,49.24644728,4.04758034,4.860000085830689,-0.71365935,6.7438717,11.58844,Non connecté,-100,525571,8564603,0,0,2,56,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089546773,2025-03-27 16:32:26,49.24642653,4.04751148,4.967999982833862,-0.5808577,5.479863,9.042177,Non connecté,-100,525572,8564604,0,0,2,56,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089549795,2025-03-27 16:32:29,49.24641351,4.04747489,5.003999948501587,-0.6346962,3.4543386,4.770092,Non connecté,-100,525573,8564605,0,0,2,56,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089552835,2025-03-27 16:32:32,49.24638315,4.04740024,5.039999914169312,0.13848461,4.8502517,6.7989063,Non connecté,-100,525575,8564606,0,0,2,56,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089555857,2025-03-27 16:32:35,49.24637233,4.04736477,4.967999982833862,0.39720857,4.1318064,9.363115,Non connecté,-100,525575,8564606,0,0,2,56,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089558900,2025-03-27 16:32:38,49.24634709,4.04729573,5.328000068664551,-0.08165507,6.9891357,9.857532,Non connecté,-100,525576,8564607,0,0,2,56,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089561922,2025-03-27 16:32:41,49.24633042,4.0472686,5.0759998798370365,-1.719243,6.352346,10.261022,Non connecté,-100,525577,8564608,0,0,1,56,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089564965,2025-03-27 16:32:44,49.2463014,4.0472112,5.111999845504761,-1.4270196,5.3554363,9.192028,Non connecté,-100,525578,8564609,0,0,1,55,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089567986,2025-03-27 16:32:47,49.24628058,4.04718652,5.003999948501587,-0.77347994,2.7086751,5.278866,Non connecté,-100,525579,8564609,0,0,1,55,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089571030,2025-03-27 16:32:51,49.24624758,4.04713075,5.003999948501587,-1.3983058,4.138985,7.1880393,Non connecté,-100,525580,8564610,0,0,1,55,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089574044,2025-03-27 16:32:54,49.24621376,4.04706815,5.328000068664551,-1.6378871,2.6392834,9.460024,Non connecté,-100,525581,8564611,0,0,1,55,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089577065,2025-03-27 16:32:57,49.24619632,4.04703603,5.111999845504761,-3.4704902,6.075975,12.08166,Non connecté,-100,525582,8564612,0,0,1,55,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089580084,2025-03-27 16:33:00,49.24614972,4.04697521,5.003999948501587,-1.3887345,4.851448,9.200403,Non connecté,-100,525583,8564612,0,0,1,55,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089583102,2025-03-27 16:33:03,49.24614234,4.04692282,5.039999914169312,1.4769697,3.2772696,10.398609,Non connecté,-100,525584,8564613,0,0,1,54,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089586124,2025-03-27 16:33:06,49.24612526,4.04685543,4.715999794006348,0.27876383,4.217051,6.556035,Non connecté,-100,525588,8564616,1,1,1,54,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089589164,2025-03-27 16:33:09,49.24610221,4.04684278,5.1840002059936525,-0.67058855,2.6536403,9.4229355,Non connecté,-100,525589,8564617,0,0,1,54,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089592183,2025-03-27 16:33:12,49.24610221,4.04684278,5.1840002059936525,0.506082,3.952345,8.386245,Non connecté,-100,525589,8564618,0,0,1,54,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089595215,2025-03-27 16:33:15,49.24610221,4.04684278,5.1840002059936525,-1.2367902,1.7210377,10.787442,Non connecté,-100,525593,8564620,1,0,1,54,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089598250,2025-03-27 16:33:18,49.24606027,4.04687362,3.492000102996826,-1.218844,3.4627135,9.073284,Non connecté,-100,525595,8564660,0,13,1,54,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089601263,2025-03-27 16:33:21,49.24606027,4.04687362,3.492000102996826,-1.1566306,2.9790642,9.777372,Non connecté,-100,525615,8564677,6,5,1,54,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089604293,2025-03-27 16:33:24,49.24606027,4.04687362,3.492000102996826,-1.1566306,2.9790642,9.777372,Non connecté,-100,525715,8564759,32,27,2,54,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089607323,2025-03-27 16:33:27,49.24606027,4.04687362,3.492000102996826,-1.1566306,2.9790642,9.777372,Non connecté,-100,525834,8565281,39,172,2,54,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089610335,2025-03-27 16:33:30,49.24606027,4.04687362,3.492000102996826,-1.1566306,2.9790642,9.777372,Non connecté,-100,525886,8565318,17,12,2,54,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-96 dBm"
1743089613351,2025-03-27 16:33:33,49.24606385,4.04685237,0.0,-1.5373886,2.7074788,9.58804,Non connecté,-100,525899,8565330,4,4,2,54,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089616395,2025-03-27 16:33:36,49.24606385,4.04685237,0.0,0.39840496,3.179164,6.612266,Non connecté,-100,525911,8565332,3,0,2,54,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089619414,2025-03-27 16:33:39,49.24602884,4.04677797,5.903999948501587,0.5886344,1.6648064,6.1154566,Non connecté,-100,525912,8565333,0,0,2,53,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089622435,2025-03-27 16:33:42,49.24601408,4.04673534,5.435999965667725,-1.0956137,1.8251255,10.155438,Non connecté,-100,525913,8565334,0,0,2,53,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089625469,2025-03-27 16:33:45,49.24598522,4.04667981,5.579999828338623,-1.3743775,1.9785652,7.3806615,Non connecté,-100,525914,8565335,0,0,2,53,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089628485,2025-03-27 16:33:48,49.24594363,4.04663366,5.220000171661377,0.95383894,2.9958138,10.514661,Non connecté,-100,525914,8565335,0,0,2,53,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089631532,2025-03-27 16:33:51,49.24592881,4.04661057,5.364000034332276,-1.0417751,3.8961134,12.793824,Non connecté,-100,525915,8565336,0,0,2,53,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089634567,2025-03-27 16:33:54,49.24589995,4.04655428,4.932000017166138,-1.9728823,3.4064822,9.518648,Non connecté,-100,525917,8565338,0,0,2,53,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089637582,2025-03-27 16:33:57,49.24589015,4.04654268,4.607999897003174,-0.24197419,2.1472592,5.896513,Non connecté,-100,525917,8565338,0,0,2,53,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089640598,2025-03-27 16:34:00,49.24587569,4.04650975,4.643999862670898,-0.42652065,3.915256,7.7554374,Non connecté,-100,525918,8565339,0,0,2,52,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089643613,2025-03-27 16:34:03,49.24586435,4.04646059,4.752000188827515,-1.538585,1.5463617,9.999905,Non connecté,-100,525919,8565340,0,0,2,52,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089646640,2025-03-27 16:34:06,49.24585044,4.04639352,4.428000068664551,-2.9509485,5.6796637,10.136296,Non connecté,-100,525920,8565340,0,0,2,52,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089649673,2025-03-27 16:34:09,49.24584128,4.04636012,4.57199993133545,0.02961118,3.3873396,11.189736,Non connecté,-100,525921,8565341,0,0,2,52,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089652692,2025-03-27 16:34:12,49.24581331,4.04630026,4.428000068664551,-0.4325027,2.6428726,5.8821564,Non connecté,-100,525921,8565342,0,0,2,52,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
